id,short_name,title,authors,year,date,venue,url,code_url,topics,tier,note_zh
2601.03315,Why LLMs Aren't Scientists Yet,Why LLMs Aren't Scientists Yet: Lessons from Four Autonomous Research Attempts,"Dhruv Trehan, Paras Chopra",2026,2026-01-06,arXiv,https://arxiv.org/abs/2601.03315,,T0;T24,foundation,四次自主研究尝试总结出的 6 类失败模式（训练数据默认偏置、实现漂移、记忆退化、过度乐观等）。
2601.16175,Learning to Discover at Test Time,Learning to Discover at Test Time,"Mert Yuksekgonul, Daniel Koceja, Xinhao Li, Federico Bianchi, Jed McCaleb, Xiaolong Wang, Jan Kautz, Yejin Choi, James Zou, Carlos Guestrin, Yu Sun",2026,2026-01-22,arXiv,https://arxiv.org/abs/2601.16175,,T0;T24,foundation,测试时发现：让模型在推理时对开放问题持续搜索与学习。
2601.21557,Meta Context Engineering,Meta Context Engineering via Agentic Skill Evolution,"Haoran Ye, Xuning He, Vincent Arak, Haonan Dong, Guojie Song",2026,2026-01-29,arXiv,https://arxiv.org/abs/2601.21557,,T0,foundation,双层优化：外层演化技能（上下文管理机制），内层优化任务上下文。
2603.19461,Hyperagents,Hyperagents,"Jenny Zhang, Bingchen Zhao, Wannan Yang, Jakob Foerster, Jeff Clune, Minqi Jiang, Sam Devlin, Tatiana Shavrina",2026,2026-03-19,arXiv,https://arxiv.org/abs/2603.19461,,T0,foundation,引入元代理控制如何修改任务代理。
2603.28052,Meta-Harness,Meta-Harness: End-to-End Optimization of Model Harnesses,"Yoonho Lee, Roshen Nair, Qizheng Zhang, Kangwook Lee, Omar Khattab, Chelsea Finn",2026,2026-03-30,arXiv,https://arxiv.org/abs/2603.28052,,T0,foundation,用 coding agent 优化 harness 代码本身，输出 Pareto 前沿上的 harness 候选。
2604.25850,Agentic Harness Engineering,Agentic Harness Engineering: Observability-Driven Automatic Evolution of Coding-Agent Harnesses,"Jiahang Lin, Shichun Liu, Chengjun Pan, Lizhi Lin, Shihan Dou, Zhiheng Xi, Xuanjing Huang, Hang Yan, Zhenhua Han, Tao Gui, Yu-Gang Jiang",2026,2026-04-28,arXiv,https://arxiv.org/abs/2604.25850,,T0,foundation,以可观测性为核心：组件 / 经验 / 决策三层可观测，每次编辑都是可证伪的文件级声明。
2605.09998,Continual Harness,Continual Harness: Online Adaptation for Self-Improving Foundation Agents,"Seth Karten, Joel Zhang, Tersoo Upaa, Ruirong Feng, Wenzhe Li, Chengshuai Shi, Chi Jin, Kiran Vodrahalli",2026,2026-05-11,arXiv,https://arxiv.org/abs/2605.09998,,T0,foundation,长程游戏中同时更新 harness 与蒸馏策略模型。
2605.11328,Epistemic Uncertainty for Test-Time Discovery,Epistemic Uncertainty for Test-Time Discovery,"Kainat Riaz, Muhammad Ahmed Mohsin, Ahsan Bilal, Muhammad Umer, Ayesha Mohsin, Aqib Riaz, Ali Subhan, John M. Cioffi",2026,2026-05-11,arXiv,https://arxiv.org/abs/2605.11328,,T0;T24,foundation,用认知不确定性引导测试时发现的搜索方向。
2605.24539,DemoEvolve,DemoEvolve: Overcoming Sparse Feedback in Agentic Harness Evolution with Demonstrations,"Lirong Che, Yuzhe yang, Peiwen lin, Chuang wang, Xueqian wang, Jian su",2026,2026-05-23,arXiv,https://arxiv.org/abs/2605.24539,,T0,foundation,用人类示范补充稀疏反馈下的 harness 演化。
2605.26340,ScientistOne,ScientistOne: Towards Human-Level Autonomous Research via Chain-of-Evidence,"Rui Meng, Bhavana Dalvi Mishra, Jiefeng Chen, Chun-Liang Li, Palash Goyal, Mihir Parmar, Yiwen Song, Yale Song, Rajarishi Sinha, Parthasarathy Ranganathan, Burak Gokturk, Jinsung Yoon, Tomas Pfister",2026,2026-05-25,arXiv,https://arxiv.org/abs/2605.26340,,T0;T24,foundation,以证据链（chain-of-evidence）组织自主研究，面向人类水平的科研自动化。
2605.27276,SIA,SIA: Self Improving AI with Harness & Weight Updates,"Prannay Hebbar, Yogendra Manawat, Samuel Verboomen, Alesia Ivanova, Selvam Palanimalai, Kunal Bhatia, Vignesh Baskaran",2026,2026-05-26,arXiv,https://arxiv.org/abs/2605.27276,,T0,foundation,Feedback-Agent 决定本轮更新 harness 还是模型权重的早期尝试。
2605.28390,HiSME,You Live More Than Once: Towards Hierarchical Skill Meta-Evolving,"Xujun Li, Kehan Zheng, Mingyuan Zhao, Yize Geng, Jinfeng Zhou, Qi Zhu, Fei Mi, Lifeng Shang, Minlie Huang, Hongning Wang",2026,2026-05-27,arXiv,https://arxiv.org/abs/2605.28390,,T24;T0;T8,foundation,分层技能元进化：从执行轨迹学出“怎样生成与修改技能”的元技能并反过来整理技能库，MineDojo 0.700→0.856，底层权重不变。
2605.30621,Harness Updating Is Not Harness Benefit,Harness Updating Is Not Harness Benefit: Disentangling Evolution Capabilities in Self-Evolving LLM Agents,"Minhua Lin, Juncheng Wu, Zijun Wang, Zhan Shi, Yisi Sang, Bing He, Zewen Liu, Tianxin Wei, Zongyu Wu, Zhiwei Zhang, Dakuo Wang, Xiang Zhang, Benoit Dumoulin, Cihang Xie, Yuyin Zhou, Suhang Wang, Hanqing Lu",2026,2026-05-28,arXiv,https://arxiv.org/abs/2605.30621,,T0,foundation,9B 到 Opus 的模型写 harness 的能力相近，但利用 harness 的能力非单调；模型智能仍是核心。
anthropic-rsi-2026,When AI builds itself (Anthropic),"When AI builds itself: our progress toward recursive self-improvement, and its implications",Anthropic,2026,2026-06,Anthropic Institute,https://www.anthropic.com/institute/recursive-self-improvement,,T24;T0,foundation,Anthropic 对递归自我改进的路线判断：代码建议 → 编程智能体自改代码 → AI 参与设计与训练后继系统；具身智能可能紧随，但物理制造、实验周期与部署是新的速度瓶颈。
2606.09498,Self-Harness,Self-Harness: Harnesses That Improve Themselves,"Hangfan Zhang, Shao Zhang, Kangcong Li, Chen Zhang, Yang Chen, Yiqun Zhang, Lei Bai, Shuyue Hu",2026,2026-06-08,arXiv,https://arxiv.org/abs/2606.09498,,T0,foundation,weakness mining → bounded harness proposal → held-in/held-out 双重回归验证的自改进循环。
2606.25996,Autodata,Autodata: An agentic data scientist to create high quality synthetic data,"Ilia Kulikov, Chenxi Whitehouse, Tianhao Wu, Yixin Nie, Swarnadeep Saha, Eryk Helenowski, Weizhe Yuan, Olga Golovneva, Jack Lanchantin, Yoram Bachrach, Jakob Foerster, Xian Li, Han Fang, Sainbayar Sukhbaatar, Jason Weston",2026,2026-06-24,arXiv,https://arxiv.org/abs/2606.25996,,T0;T24,foundation,作为“数据科学家”的 agent，自动生成高质量合成数据。
2607.03523,Anchored Self-Play for Code Repair,Anchored Self-Play for Code Repair,"Caroline Choi, Zeyneb Kaya, Shirley Wu, Tengyu Ma, Tatsunori Hashimoto, Ludwig Schmidt",2026,2026-07-03,ICML 2026,https://arxiv.org/abs/2607.03523,,T0;T24,foundation,带锚点的自博弈代码修复：出题者与修复者共同演化，锚定避免漂移（ICML 2026）。
lilianweng-harness-2026,Harness Engineering for Self-Improvement (Lil'Log),Harness Engineering for Self-Improvement,Lilian Weng,2026,2026-07-04,Lil'Log,https://lilianweng.github.io/posts/2026-07-04-harness/,https://lilianweng.github.io/posts/2026-07-04-harness/,T0;T15;T24,foundation,定义 Harness 三大模式（工作流自动化 / 文件系统即记忆 / 子代理），提出优化对象阶梯 prompt→context→workflow→harness code→optimizer code，列出 RSI 的 7 个未解挑战。
embodied-era-robotrsi-2026,GPT-6 未必能当好机器人的大脑，却可能帮王兴兴加速 RobotRSI（具身纪元）,GPT-6 未必能当好机器人的大脑，却可能帮王兴兴加速 RobotRSI,Marilyn Liu (具身纪元),2026,2026-09,WeChat 公众号 具身纪元,https://mp.weixin.qq.com/s/DTj1be0CGhwcvaFh2WI0HA,,T24;T0,foundation,提出 Robot RSI 两条轴线：改进环节（部署时自演化 / 训练时自迭代 / 自我评估 / 自动研究）× 人的参与程度（in-the-loop / on-the-loop / closed loop）；判断前沿 LLM 更可能先成为 Robot RSI 的认知中枢而非末端控制器。
xhs-robotrsi-howto-2026,GPT-6 Astra 开启 Robot RSI 时代（小红书图文版）,GPT-6 Astra 开启 Robot RSI 时代! howto 实现,♥VLA和RL的具身未来 (小红书),2026,2026-09-06,小红书,https://www.xiaohongshu.com/explore/6a9e3498000000002802d485,,T24,foundation,具身纪元 Robot RSI 文章的小红书精简版：把 Robot RSI 压成一段话——执行 → 判断错在哪 → 智能体改代码与策略 → 仿真与真机验证 → 有效经验进入下一轮；结论是 GPT-6 更可能先成为制造下一代机器人能力的引擎。
zhihu-robocurve-gpt6-astra-2026,RoboCurve：GPT-6 Astra 直接控制机器人（知乎解读）,RoboCurve：GPT-6 Astra 直接控制机器人,罗清雨 (知乎),2026,2026-09-07,知乎专栏,https://zhuanlan.zhihu.com/p/208031326825455257,,T10;T2;T13;T24,foundation,RoboCurve 第三方测试：GPT-6 Astra 以 EEF waypoint 工具调用控制 YAM 双臂，block→bowl 19/20（2.5 min，2.1K tokens）而精密插入 10%；文章提出“接一个 flow head”的双系统设想。本仓库 notes/44 据此给出 Agent-as-Teleoperator 数据引擎方案。
